 lon    lat     emax   emin  azi    delta  shear  2nd-strn
 79.86  41.00  -1.96 -27.75   2.26 -29.71  12.90  28.78
 81.25  37.90   1.20  -5.42 -66.93  -4.22   3.31   4.93
 81.00  38.33   5.71  -4.55 -77.04   1.15   5.13   5.23
 81.50  37.46   3.20  -8.26  44.09  -5.06   5.73   7.21
 80.75  38.76   5.21  -0.80 -77.61   4.42   3.01   4.87
 79.00  46.00  -0.55  -5.54 -80.20  -6.09   2.49   5.83
 81.75  37.03  18.22  -9.58 205.19   8.63  13.90  15.78
 83.50  34.87  12.67  -1.74 187.19  10.94   7.20  11.90
 80.50  39.20   4.56  -1.34 143.35   3.22   2.95   4.06
 78.99  45.50   1.69  -6.90 -73.10  -5.21   4.29   6.23
 79.42  42.25   9.59 -32.20   7.14 -22.61  20.89  28.64
 78.99  45.00  -1.55  -2.69 -45.18  -4.25   0.57   3.72
 82.00  36.60  16.50 -11.49 196.91   5.01  13.99  14.65
 80.25  39.63   1.67  -8.88 -22.85  -7.21   5.28   8.17
 78.99  44.50   9.11 -15.65   7.42  -6.54  12.38  13.61
 82.25  36.17  16.51 -11.69 196.86   4.82  14.10  14.71
 80.00  40.06  -1.22 -25.15 -21.07 -26.37  11.97  25.78
 78.99  44.00   4.49 -14.15  -1.33  -9.65   9.32  12.52
 83.75  34.43  14.83  -0.81 192.95  14.02   7.82  14.44
 79.42  41.75  11.66 -36.12  18.50 -24.46  23.89  31.93
 82.50  35.73  16.74 -12.29 181.06   4.45  14.52  15.02
 78.99  43.50   8.13 -37.91  -9.60 -29.78  23.02  34.57
 79.76  40.45  -2.65 -17.65 -17.46 -20.30   7.50  19.12
 82.75  35.30  12.57  -6.99 175.88   5.58   9.78  10.90
 84.00  34.00  16.91  -0.18 198.05  16.73   8.55  16.82
 79.42  41.25  -0.36 -26.74   8.50 -27.11  13.19  26.93
 78.99  43.00  10.03 -43.48  -7.26 -33.45  26.75  39.43
 83.00  34.87  12.04  -2.75 180.82   9.29   7.40  10.93
 78.99  42.50  10.58 -47.26  -4.83 -36.68  28.92  42.96
 80.75  37.90  -2.05  -3.59 -63.27  -5.64   0.77   4.94
 81.00  37.46  -1.62  -7.00 240.86  -8.62   2.69   7.93
 80.50  38.33   2.69  -1.59 -74.92   1.10   2.14   2.35
 81.25  37.03   7.10 -12.68 228.75  -5.58   9.89  11.01
 80.25  38.76   4.44   0.14 -62.56   4.58   2.15   4.51
 81.50  36.60   9.28 -11.70  42.20  -2.42  10.49  10.70
 78.56  45.25   6.30  -2.40 -52.39   3.90   4.35   5.51
 80.00  39.20   3.82  -5.08 -28.63  -1.27   4.45   4.58
 83.25  34.43  13.31  -1.37 187.02  11.94   7.34  12.68
 78.56  44.75   6.76  -6.83   1.93  -0.07   6.79   6.79
 78.50  46.00   3.36  -3.57 -63.49  -0.21   3.46   3.47
 81.75  36.17   9.17 -10.73  40.62  -1.56   9.95  10.04
 78.99  42.00   8.49 -37.84   5.22 -29.35  23.17  34.39
 79.75  39.63   4.01 -22.46 -23.19 -18.45  13.23  20.75
 78.56  44.25   7.95 -14.60  -8.32  -6.65  11.28  12.66
 82.00  35.73   3.13  -9.15  34.28  -6.02   6.14   8.06
 78.56  43.75   7.81 -21.51  -7.47 -13.70  14.66  18.86
 79.50  40.06   0.95 -18.31 -26.34 -17.35   9.63  17.85
 83.50  34.00  15.23  -0.49 193.30  14.74   7.86  14.99
 78.99  41.50   2.47 -30.57   9.44 -28.10  16.52  29.41
 82.25  35.30   9.36  -7.05 180.80   2.31   8.20   8.44
 78.56  43.25   9.64 -41.92  -8.68 -32.28  25.78  38.03
 79.20  40.61  -3.56 -16.52 -15.95 -20.09   6.48  18.56
 82.50  34.87  10.78  -3.44 179.88   7.34   7.11   9.54
 78.56  42.75  10.74 -45.79  -5.35 -35.05  28.26  41.48
 78.99  41.00  -7.27 -20.24 -11.19 -27.51   6.48  24.69
 80.50  37.46  -0.03  -5.52 226.87  -5.55   2.75   5.54
 80.25  37.90  -2.22  -4.71 240.29  -6.93   1.25   6.13
 80.75  37.03  -1.28  -6.40 236.63  -7.69   2.56   7.13
 80.00  38.33   1.18  -1.02 242.96   0.16   1.10   1.11
 82.75  34.43  12.04  -2.12 183.17   9.92   7.08  11.13
 81.00  36.60   8.11 -11.69 227.18  -3.58   9.90  10.37
 78.56  42.25  10.14 -48.07  -3.63 -37.93  29.10  43.89
 79.75  38.76   3.41   0.07 -72.36   3.47   1.67   3.44
 78.12  45.50  13.12  -1.39 143.51  11.73   7.25  12.48
 78.12  45.00   7.74   0.08 139.56   7.82   3.83   7.78
 81.25  36.17   9.28 -10.50  42.26  -1.22   9.89   9.95
 79.50  39.20   4.82  -3.57 160.84   1.25   4.19   4.33
 78.12  44.50   6.02  -7.91  -2.36  -1.90   6.96   7.16
 81.50  35.73   4.48  -7.23 225.96  -2.75   5.86   6.32
 83.00  34.00  13.69  -1.18 188.65  12.52   7.43  13.14
 78.56  41.75   5.27 -31.92  -0.84 -26.65  18.59  29.64
 79.25  39.63   0.59 -26.39 -26.95 -25.80  13.49  26.10
 78.12  44.00   8.73 -14.70  -6.16  -5.97  11.72  12.81
 78.00  46.00   6.68  -2.29 -45.31   4.39   4.48   5.88
 81.75  35.30   5.01  -5.11  12.26  -0.10   5.06   5.06
 78.12  43.50   9.07 -31.30  -7.47 -22.24  20.19  27.90
 79.00  40.06  -0.79 -17.66 -24.76 -18.45   8.43  18.07
 78.56  41.25   1.07 -21.56  -7.89 -20.49  11.31  21.04
 82.00  34.87   8.56  -3.33 184.90   5.22   5.94   7.47
 78.12  43.00   7.96 -47.61  -8.92 -39.65  27.79  44.17
 82.25  34.43  10.38  -2.55 183.56   7.83   6.47   9.37
 78.59  40.77   1.08 -20.31 -29.06 -19.23  10.70  19.79
 78.12  42.50   6.47 -48.46  -4.92 -41.99  27.47  45.57
 80.00  37.46   1.67  -5.84 225.19  -4.17   3.75   5.21
 80.25  37.03   4.50  -5.77  40.79  -1.27   5.13   5.25
 79.75  37.90  -1.26  -5.63 240.29  -6.89   2.18   6.35
 80.50  36.60   3.87  -5.08 226.78  -1.20   4.48   4.60
 79.50  38.33  -0.10  -4.81  41.30  -4.92   2.36   4.87
 80.75  36.17   7.75  -5.18 230.85   2.57   6.46   6.84
 82.50  34.00  12.18  -1.95 186.08  10.23   7.06  11.33
 79.25  38.76   1.94  -6.63 -33.34  -4.69   4.29   5.91
 78.12  42.00   6.82 -41.42  -1.91 -34.60  24.12  38.47
 77.69  44.75   2.91  -5.18 261.91  -2.27   4.05   4.50
 77.66  45.29   9.44  -0.43 -46.22   9.01   4.94   9.24
 81.00  35.73   9.22  -3.58 221.83   5.64   6.40   8.05
 79.00  39.20   0.85  -6.55 -34.25  -5.70   3.70   6.17
 77.69  44.25   1.69 -15.86  11.92 -14.17   8.77  15.09
 78.56  40.25   0.04 -21.05 -24.96 -21.01  10.55  21.03
 81.25  35.30   7.00  -3.16 205.97   3.84   5.08   6.07
 78.75  39.63  -1.91 -25.56 -29.21 -27.47  11.82  26.57
 77.69  43.75   8.18 -18.99   2.34 -10.81  13.58  16.50
 78.12  41.50  10.36 -27.76  -0.15 -17.40  19.06  24.30
 81.50  34.87   7.37  -3.13 196.24   4.24   5.25   6.41
 77.50  46.00  11.28  -2.90 139.21   8.38   7.09  10.14
 77.69  43.25   4.93 -40.52 -12.32 -35.59  22.73  38.30
 81.75  34.43   8.24  -2.64 189.58   5.59   5.44   7.28
 78.12  41.00   4.65 -17.74 -10.08 -13.09  11.19  15.93
 77.69  42.75   0.84 -51.19 -11.06 -50.34  26.02  50.77
 82.00  34.00  10.29  -2.47 187.07   7.82   6.38   9.30
 79.75  37.03   1.85  -5.78 229.14  -3.94   3.82   5.12
 79.50  37.46   0.55  -6.03 228.33  -5.49   3.29   5.78
 80.00  36.60   3.09  -8.19 256.16  -5.10   5.64   7.16
 77.69  42.25  -0.47 -50.64  -8.08 -51.12  25.08  50.88
 79.25  37.90  -2.18  -5.97 237.92  -8.15   1.89   7.31
 80.25  36.17   5.22  -6.56 251.41  -1.35   5.89   6.00
 79.00  38.33  -3.07  -8.16  39.94 -11.23   2.54  10.05
 77.26  45.50   8.38  -6.82 -54.04   1.56   7.60   7.72
 78.12  40.50   1.92 -23.01 -24.40 -21.08  12.47  22.11
 80.50  35.73   6.34  -5.97 246.41   0.36   6.15   6.16
 77.26  45.00   2.84 -14.51 -88.40 -11.67   8.68  13.32
 78.75  38.76  -0.83  -7.69 -43.11  -8.52   3.43   8.14
 77.26  44.50   6.07  -7.50  34.07  -1.43   6.79   6.90
 80.75  35.30   6.59  -3.66 219.11   2.93   5.13   5.72
 77.69  41.75   0.01 -31.23  -7.28 -31.22  15.62  31.22
 78.50  39.20  -0.59 -19.16 -51.32 -19.75   9.29  19.46
 77.26  44.00   6.31 -19.57   3.55 -13.26  12.94  17.30
 81.00  34.87   6.37  -4.55 213.04   1.82   5.46   5.69
 77.26  43.50   9.40 -21.77  -4.65 -12.37  15.58  18.91
 78.25  39.63  -1.97 -25.66 -37.67 -27.62  11.85  26.70
 78.06  40.08  -2.34 -24.33 -24.05 -26.67  10.99  25.58
 77.69  41.25  11.72 -21.97  -7.11 -10.25  16.85  19.04
 81.25  34.43   5.44  -3.36 204.41   2.08   4.40   4.75
 77.26  43.00   2.73 -46.13 -13.09 -43.40  24.43  44.83
 77.00  46.00   7.61  -1.18 145.75   6.44   4.40   7.10
 81.50  34.00   7.40  -2.90 194.25   4.50   5.15   6.46
 77.26  42.50   0.84 -50.77 -11.73 -49.93  25.80  50.35
 77.69  40.75   9.37 -16.84 -12.56  -7.47  13.11  14.62
 79.25  37.03   6.82  -7.26 255.79  -0.45   7.04   7.05
 79.50  36.60   5.37  -6.85 251.77  -1.48   6.11   6.24
 79.00  37.46   5.36 -16.25 253.96 -10.89  10.80  14.34
 79.75  36.17   7.72  -5.80 240.56   1.92   6.76   6.96
 78.75  37.90   4.94 -28.15  41.97 -23.22  16.54  26.04
 76.85  45.29   2.99  -8.55 -74.95  -5.56   5.77   7.52
 80.00  35.73   8.45  -8.26 240.73   0.19   8.36   8.36
 77.26  42.00   0.12 -53.22 -13.64 -53.10  26.67  53.16
 78.50  38.33   4.00 -25.14  13.14 -21.14  14.57  23.40
 76.83  44.75   8.94  -8.17 200.22   0.76   8.55   8.58
 80.25  35.30   6.91 -18.51 249.95 -11.60  12.71  16.20
 77.69  40.25   2.38 -30.64 -28.50 -28.26  16.51  29.52
 78.25  38.76  -1.64 -20.56 -44.69 -22.20   9.46  21.43
 76.83  44.25   5.98 -14.20  10.32  -8.22  10.09  12.35
 80.50  34.87   0.21 -19.39 258.19 -19.18   9.80  19.28
 77.26  41.50   5.69 -31.70 -11.30 -26.00  18.69  29.27
 76.83  43.75  12.36 -16.01  -6.19  -3.65  14.19  14.54
 80.75  34.43   2.24  -7.08 230.42  -4.84   4.66   6.27
 77.73  39.78  -0.75 -29.08 -27.47 -29.83  14.17  29.47
 76.83  43.25   6.52 -25.95  -7.95 -19.43  16.23  23.38
 77.26  41.00   8.26 -17.00  -8.73  -8.74  12.63  14.73
 77.85  39.23  -4.71 -24.52 -46.21 -29.23   9.91  27.19
 81.00  34.00   3.73  -4.91  35.62  -1.18   4.32   4.43
 76.83  42.75   3.17 -48.37 -11.42 -45.20  25.77  46.87
 76.50  46.00   6.69  -0.54 155.72   6.15   3.61   6.44
 76.83  42.25   4.40 -50.01 -11.72 -45.61  27.21  47.97
 79.00  36.60   8.60  -4.14 247.91   4.47   6.37   7.45
 78.75  37.03  15.38  -9.26 251.46   6.12  12.32  13.41
 79.25  36.17   8.40  -6.24 243.02   2.16   7.32   7.55
 77.26  40.50   5.61 -20.41 -15.02 -14.80  13.01  18.26
 78.50  37.46   9.49 -10.78 258.52  -1.29  10.13  10.19
 79.50  35.73   8.40  -8.75 241.32  -0.36   8.57   8.58
 78.25  37.90  -6.43  -9.25   3.63 -15.67   1.41  13.65
 76.39  45.50   4.86  -0.34 137.14   4.52   2.60   4.70
 79.75  35.30   8.52 -19.23 248.51 -10.71  13.88  16.69
 76.39  45.00   4.16   1.68 256.05   5.84   1.24   5.21
 78.00  38.33  -0.90 -13.91  -6.79 -14.82   6.51  14.39
 76.83  41.75   5.90 -48.36 -15.30 -42.45  27.13  45.69
 76.39  44.50   8.28  -1.74 184.10   6.53   5.01   7.56
 80.00  34.87   6.97 -23.64 251.43 -16.67  15.31  21.04
 77.75  38.76  -6.90 -20.52 -42.16 -27.42   6.81  24.70
 76.39  44.00  11.54 -11.09 165.29   0.44  11.32  11.32
 77.26  40.00  -6.87 -37.82 -10.31 -44.70  15.47  41.69
 80.25  34.43  -1.73 -23.82 260.51 -25.55  11.04  24.73
 76.39  43.50   7.86 -12.98  -5.61  -5.12  10.42  11.33
 76.83  41.25  10.01 -29.44  -7.33 -19.43  19.72  25.92
 80.50  34.00   1.88 -10.54 239.86  -8.66   6.21   9.73
 76.39  43.00   5.26 -34.22  -6.86 -28.97  19.74  31.92
 77.26  39.50  -6.48 -30.55 -14.50 -37.03  12.04  34.25
 76.83  40.75   7.05 -15.40   1.30  -8.35  11.22  13.35
 76.39  42.50   7.93 -46.57 -10.80 -38.64  27.25  43.16
 78.50  36.60  12.42  -4.20 248.97   8.22   8.31  10.94
 78.75  36.17   8.58 -10.65 228.73  -2.06   9.62   9.78
 76.00  46.00   3.32   0.76 166.26   4.08   1.28   3.75
 78.25  37.03   6.95  -7.41 258.02  -0.46   7.18   7.19
 79.00  35.73  10.44 -13.65 231.91  -3.21  12.04  12.36
 78.00  37.46  -1.90  -7.33 -17.20  -9.23   2.71   8.44
 76.39  42.00   8.94 -51.07 -12.73 -42.13  30.01  47.24
 79.25  35.30   8.68 -17.58 245.51  -8.89  13.13  15.22
 75.96  45.25   2.73   1.05 170.47   3.79   0.84   3.38
 76.83  40.25   3.59 -28.17   0.51 -24.58  15.88  26.56
 77.26  39.00  -8.34 -19.29 -31.48 -27.63   5.48  24.55
 75.96  44.75   4.62  -1.58 232.36   3.04   3.10   4.07
 79.50  34.87   7.17 -24.44 251.34 -17.26  15.80  21.76
 77.69  37.94  -1.37 -11.44 -23.05 -12.81   5.03  12.18
 75.96  44.25   4.62  -9.10   3.51  -4.49   6.86   7.88
 79.75  34.43   1.47 -19.10 246.91 -17.63  10.28  18.41
 76.39  41.50  10.07 -43.53 -14.59 -33.46  26.80  39.47
 75.96  43.75   3.67  -9.82  -8.29  -6.14   6.74   8.59
 77.38  38.43  -3.65 -13.51  29.27 -17.16   4.93  15.65
 80.00  34.00   3.04 -32.17 262.83 -29.13  17.60  30.76
 76.83  39.75  -7.82 -44.49  -2.63 -52.31  18.33  48.87
 75.96  43.25   5.91 -22.54   4.28 -16.63  14.23  20.24
 76.39  41.00   5.48 -27.06 -10.86 -21.58  16.27  24.78
 75.96  42.75   8.08 -38.66  -5.91 -30.58  23.37  35.32
 76.83  39.25 -15.00 -31.54  -1.41 -46.54   8.27  41.15
 76.39  40.50   8.19 -19.08   0.68 -10.88  13.63  16.58
 75.96  42.25   8.04 -45.37 -11.48 -37.33  26.71  41.93
 78.50  35.73   8.59 -14.75 226.07  -6.16  11.67  12.83
 77.75  37.03   2.05  -9.59 239.24  -7.54   5.82   8.74
 78.21  36.18   9.14 -13.95 227.38  -4.82  11.55  12.28
 77.96  36.61   3.70  -7.04 232.34  -3.34   5.37   6.10
 78.75  35.30  12.41 -15.07 227.32  -2.66  13.74  13.93
 77.26  38.00  -4.14  -7.41  18.61 -11.55   1.64  10.13
 75.53  45.50   3.30   0.05 153.96   3.35   1.62   3.33
 79.00  34.87   7.20 -20.76 248.10 -13.56  13.98  18.25
 75.53  45.00   3.84  -1.59 157.84   2.25   2.71   3.34
 75.50  46.00   2.03  -0.33 148.14   1.70   1.18   1.89
 75.96  41.75  10.36 -47.13 -15.30 -36.77  28.74  42.90
 75.53  44.50   3.48  -0.45 239.03   3.03   1.96   3.28
 79.25  34.43   0.98 -18.46 244.97 -17.48   9.72  17.99
 76.39  40.00   0.86 -37.46   8.73 -36.60  19.16  37.04
 76.83  38.75 -14.46 -22.66   3.95 -37.12   4.10  32.41
 75.53  44.00   5.25  -8.54  -8.46  -3.29   6.90   7.46
 79.50  34.00   3.88 -28.89 260.89 -25.02  16.38  27.16
 75.96  41.25   7.98 -39.59 -17.41 -31.61  23.79  36.27
 75.53  43.50   4.65 -14.20 -15.28  -9.55   9.42  12.54
 77.26  37.50  -1.14 -10.23 -23.50 -11.37   4.54  10.84
 75.53  43.00   6.70 -33.20  -5.15 -26.50  19.95  30.41
 76.39  39.50 -20.51 -40.18  -1.20 -60.69   9.83  53.47
 75.96  40.75   7.19 -26.81 -14.24 -19.61  17.00  24.03
 76.83  38.25  -4.03 -12.17 256.18 -16.21   4.07  14.61
 75.53  42.50   5.99 -36.89  -7.61 -30.90  21.44  34.29
 77.69  36.25   8.23 -15.34 233.31  -7.11  11.78  13.30
 75.53  42.00   7.67 -38.84 -12.97 -31.17  23.26  35.63
 76.39  39.00 -20.40 -31.90  10.00 -52.29   5.75  45.65
 75.96  40.25  15.67 -33.39 -11.14 -17.72  24.53  28.94
 77.26  37.00   6.39  -9.33 -10.41  -2.94   7.86   8.26
 78.50  34.87  15.18 -14.60 221.55   0.58  14.89  14.90
 75.08  45.29   5.69   1.07 136.49   6.76   2.31   6.30
 75.09  44.75  17.36  -6.35 -58.05  11.01  11.85  15.21
 78.75  34.43  11.40 -10.11 218.70   1.29  10.75  10.81
 76.83  37.75  -4.50  -6.29  12.42 -10.79   0.89   9.39
 75.09  44.25   9.23 -15.99 -33.97  -6.76  12.61  13.90
 78.14  35.27  13.37 -15.90  41.03  -2.53  14.64  14.80
 75.53  41.50   6.73 -39.97 -17.99 -33.23  23.35  37.06
 77.37  36.55   1.45  -7.92 234.20  -6.48   4.69   7.31
 79.00  34.00   4.69  -9.62 252.49  -4.92   7.15   8.33
 75.00  46.00   2.52  -4.09 -56.58  -1.57   3.31   3.58
 77.83  35.74  12.29 -15.33 229.30  -3.04  13.81  14.06
 75.09  43.75   8.90 -17.16 -33.54  -8.26  13.03  14.86
 75.96  39.75   7.95 -53.24  -2.33 -45.28  30.60  49.74
 76.39  38.50  -2.25 -18.42 -40.80 -20.67   8.08  19.64
 75.09  43.25   7.85 -27.50  -4.23 -19.65  17.68  24.54
 75.53  41.00   8.23 -37.84 -18.47 -29.61  23.03  34.47
 75.09  42.75   6.09 -33.17  -6.72 -27.08  19.63  30.58
 76.83  37.25  -1.70  -9.51 -26.33 -11.21   3.91  10.47
 75.96  39.25   6.32 -61.05  -3.33 -54.73  33.68  58.15
 75.53  40.50  13.01 -29.52 -21.10 -16.50  21.26  25.62
 76.39  38.00   1.98  -6.88 -59.53  -4.89   4.43   6.13
 75.09  42.25   6.48 -34.65  -9.81 -28.17  20.56  31.91
 78.31  34.39  14.03  -7.82 225.08   6.22  10.93  12.18
 74.66  45.50   2.14  -3.70 -80.71  -1.56   2.92   3.22
 75.09  41.75   7.13 -34.29 -14.72 -27.16  20.71  31.34
 74.66  45.00  16.80  -6.46 -80.80  10.34  11.63  14.68
 77.26  36.00   7.81 -19.11 238.10 -11.30  13.46  16.64
 75.96  38.75  -5.21 -24.40 -14.54 -29.61   9.60  27.38
 75.53  40.00  23.60 -43.93 -10.51 -20.33  33.76  38.08
 76.83  36.75  -0.31 -11.01  29.41 -11.32   5.35  11.17
 74.66  44.50  17.40  -5.49 -74.35  11.91  11.45  15.41
 78.50  34.00   7.63  -8.09 241.60  -0.45   7.86   7.87
 77.66  35.24  11.37 -19.16 228.93  -7.79  15.27  16.69
 74.66  44.00   5.24 -10.01 -49.27  -4.77   7.63   8.67
 76.39  37.50   2.12  -7.26   6.36  -5.14   4.69   6.47
 75.09  41.25   6.54 -35.04 -15.85 -28.49  20.79  32.27
 74.66  43.50  -1.85 -19.48  -8.42 -21.33   8.82  20.47
 74.50  46.00   1.45 -20.21 -75.89 -18.76  10.83  19.53
 75.53  39.50  27.72 -69.48  -2.74 -41.77  48.60  60.58
 75.96  38.25   2.72 -17.49 -39.86 -14.77  10.11  16.30
 74.66  43.00   3.67 -31.21  -5.61 -27.55  17.44  29.55
 77.82  34.67  15.62 -13.65 225.19   1.98  14.64  14.74
 75.09  40.75  11.78 -26.97 -16.28 -15.20  19.38  23.42
 77.26  35.50   8.96 -24.83 236.21 -15.87  16.90  21.78
 76.83  36.25   2.39 -17.12 229.61 -14.73   9.75  16.06
 74.66  42.50   1.47 -32.50  -7.38 -31.03  16.98  31.79
 76.39  37.00   2.18  -9.34   1.83  -7.16   5.76   8.46
 75.53  39.00  38.81 -60.89  -8.07 -22.08  49.85  53.39
 75.09  40.25   6.07 -27.30   0.27 -21.23  16.68  24.82
 74.66  42.00   2.45 -33.98  -9.84 -31.53  18.21  32.83
 75.96  37.75   4.75  -1.64 147.31   3.10   3.20   4.18
 74.23  45.39  11.54 -23.52 265.29 -11.98  17.53  20.37
 78.00  34.00  13.09 -10.29 228.12   2.80  11.69  11.94
 74.23  44.75  14.24 -17.84 256.35  -3.60  16.04  16.34
 74.66  41.50   5.24 -33.09 -11.66 -27.85  19.17  30.81
 74.23  44.25  -4.53 -10.58 246.24 -15.11   3.02  13.43
 75.09  39.75  32.24 -58.79  -1.57 -26.55  45.52  50.99
 76.83  35.75   7.38 -29.47 235.82 -22.09  18.42  26.56
 75.53  38.50  35.77 -13.48 161.69  22.29  24.63  31.29
 77.26  35.00  11.52 -25.18 237.24 -13.66  18.35  21.83
 76.39  36.50   0.65  -8.21   6.29  -7.56   4.43   7.91
 74.23  43.75  -4.70 -13.38  21.48 -18.08   4.34  16.25
 74.66  41.00  13.46 -36.86  -6.44 -23.40  25.16  32.31
 74.23  43.25  -0.44 -21.43  -7.92 -21.87  10.49  21.65
 75.96  37.25  11.56  -2.34 172.27   9.22   6.95  10.59
 74.00  46.00  -1.65 -27.04 268.41 -28.69  12.70  27.90
 75.09  39.25  50.05 -63.17  -7.17 -13.12  56.61  57.74
 74.23  42.75  -1.57 -33.23  -6.55 -34.80  15.83  34.04
 75.53  38.00  30.70  -4.84 163.95  25.86  17.77  28.59
 74.66  40.50   6.41 -27.82   6.96 -21.41  17.11  25.23
 74.23  42.25  -0.10 -32.00  -7.87 -32.10  15.95  32.05
 76.83  35.25   7.19 -31.17 232.91 -23.98  19.18  28.27
 76.39  36.00   4.82 -26.53  36.41 -21.70  15.68  24.48
 77.26  34.50  14.04 -19.85 237.82  -5.81  16.94  17.67
 75.96  36.75   4.14 -13.28  19.13  -9.14   8.71  11.77
 75.09  38.75  63.88 -32.33 172.58  31.54  48.10  55.32
 74.23  41.75   3.81 -32.65 -14.09 -28.85  18.23  30.93
 74.66  40.00  14.55 -41.03   3.13 -26.48  27.79  36.03
 77.50  34.00  14.44 -16.63 234.40  -2.19  15.54  15.65
 73.78  45.54   4.72 -33.87 266.79 -29.15  19.30  31.78
 73.79  45.00  11.50 -29.68 251.78 -18.19  20.59  25.92
 75.53  37.50  12.34  -4.53 166.13   7.81   8.44  10.81
 73.79  44.50  11.83 -24.95 242.59 -13.12  18.39  21.62
 73.79  44.00  -1.10 -15.79  41.76 -16.89   7.34  16.36
 74.23  41.25   9.03 -37.83  -9.13 -28.80  23.43  34.22
 73.79  43.50  -0.33 -12.64  23.95 -12.97   6.15  12.81
 74.66  39.50  48.57 -62.96  -4.61 -14.39  55.77  57.14
 75.09  38.25  52.02  -6.38 163.34  45.63  29.20  49.14
 76.39  35.50   8.20 -27.60  41.90 -19.40  17.90  24.55
 76.85  34.71  10.56 -26.20 238.86 -15.64  18.38  22.83
 75.96  36.25   2.90 -30.01  21.89 -27.10  16.46  28.67
 73.79  43.00  -2.28 -24.47   3.40 -26.75  11.10  25.69
 74.23  40.75   9.47 -39.68  -2.70 -30.21  24.58  35.89
 75.53  37.00  10.31  -7.69 190.39   2.62   9.00   9.28
 73.79  42.50  -1.85 -28.74  -6.51 -30.58  13.44  29.70
 73.50  46.00  -3.22 -29.64 -82.97 -32.86  13.21  31.38
 74.66  39.00  56.53 -42.67 166.10  13.87  49.60  51.03
 75.09  37.75  13.26  -5.35 183.99   7.91   9.30  11.55
 74.23  40.25   7.46 -33.97   0.41 -26.51  20.71  30.92
 73.79  42.00   2.26 -32.26 -16.62 -30.00  17.26  31.19
 76.39  35.00  11.62 -23.85  43.84 -12.22  17.73  20.65
 75.96  35.75  14.52 -29.77  34.52 -15.25  22.14  25.79
 73.38  45.29   3.78 -32.16 265.68 -28.38  17.97  30.45
 77.00  34.00  15.31 -20.30 235.25  -4.99  17.80  18.32
 75.53  36.50   7.39 -37.94  40.36 -30.55  22.67  34.84
 73.36  44.75  11.64 -26.54 250.22 -14.91  19.09  23.05
 73.79  41.50   6.06 -37.91 -18.08 -31.85  21.98  35.27
 74.66  38.50  61.70  -8.10 169.79  53.60  34.90  58.07
 74.23  39.75  13.81 -57.51 -11.29 -43.71  35.66  52.00
 73.36  44.25  10.56 -16.21 237.43  -5.66  13.38  14.25
 75.09  37.25   7.34  -9.66   1.92  -2.32   8.50   8.73
 73.36  43.75  -5.01 -10.49  37.35 -15.50   2.74  13.70
 73.79  41.00   8.33 -37.37 -13.25 -29.04  22.85  33.98
 73.36  43.25   1.38 -10.32   9.04  -8.94   5.85   9.71
 74.23  39.25  16.22 -59.73 -12.46 -43.51  37.97  53.49
 74.66  38.00  12.42  -4.95 181.88   7.47   8.69  10.83
 75.96  35.25  21.52 -27.97  36.34  -6.45  24.74  25.36
 76.39  34.50  18.21 -16.69 225.95   1.52  17.45  17.50
 73.36  42.75   0.70 -16.28  -6.68 -15.58   8.49  15.94
 75.53  36.00  18.60 -33.34  23.64 -14.74  25.97  28.94
 73.79  40.50   8.76 -35.55 -12.81 -26.79  22.16  32.08
 75.09  36.75   1.67 -31.56  34.87 -29.89  16.62  30.76
 73.36  42.25   1.60 -26.69 -13.34 -25.10  14.14  25.93
 73.00  46.00   3.17 -22.29 262.20 -19.13  12.73  20.89
 74.23  38.75  14.55 -15.93  -6.48  -1.38  15.24  15.29
 73.79  40.00  23.01 -40.97 -15.12 -17.96  31.99  35.57
 74.66  37.50  10.68 -10.25 180.93   0.43  10.46  10.47
 76.50  34.00  18.40 -17.39 236.03   1.01  17.89  17.91
 73.36  41.75   3.37 -35.65 -16.93 -32.27  19.51  34.08
 72.93  45.50  -1.62 -25.95 -85.56 -27.57  12.17  26.80
 72.93  45.00   4.18 -18.44 260.80 -14.26  11.31  16.74
 75.96  34.75  22.15 -21.97 221.07   0.18  22.06  22.06
 72.93  44.50  12.29  -7.58 253.35   4.71   9.93  10.74
 75.53  35.50  30.74 -25.49 195.36   5.24  28.11  28.48
 73.36  41.25   5.21 -37.78 -24.29 -32.57  21.50  35.46
 72.93  44.00  -3.59  -6.35  42.12  -9.93   1.38   8.71
 75.09  36.25   0.14 -30.71  23.97 -30.57  15.43  30.64
 74.23  38.25  17.06  -6.72 182.80  10.34  11.89  14.89
 73.79  39.50  20.94 -67.21 -22.03 -46.28  44.07  59.57
 72.93  43.50  -4.60  -9.45 -27.24 -14.05   2.42  12.41
 74.66  37.00   1.98 -26.09  19.88 -24.11  14.03  25.16
 73.36  40.75   4.05 -35.30 -29.06 -31.24  19.67  33.46
 72.93  43.00   3.41  -9.73  18.52  -6.32   6.57   8.55
 73.79  39.00  14.94 -65.94 -23.18 -51.01  40.44  59.89
 72.93  42.50   4.62 -19.69  -6.46 -15.07  12.15  17.83
 74.23  37.75  19.97  -8.24 186.13  11.73  14.10  17.38
 75.53  35.00  35.11 -22.93 201.19  12.18  29.02  30.88
 73.36  40.25  11.33 -41.17 -25.00 -29.84  26.25  36.83
 75.09  35.75  23.30 -13.41 182.90   9.89  18.36  20.26
